timestamp,open,high,low,close,volume
2023-10-12 04:00:00,436.95,437.335,431.23,433.66,80654230.0
2023-10-13 04:00:00,435.21,436.45,429.88,431.5,95201132.0
2023-10-16 04:00:00,433.82,437.14,433.57,436.04,75433194.0
2023-10-17 04:00:00,432.81,438.14,432.45,436.02,75232708.0
2023-10-18 04:00:00,434.19,435.18,429.09,430.21,93559798.0
2023-10-19 04:00:00,430.95,432.82,425.725,426.43,121295457.0
2023-10-20 04:00:00,425.98,426.54,421.08,421.19,122919874.0
2023-10-23 04:00:00,419.61,424.45,417.8,420.46,91840945.0
2023-10-24 04:00:00,422.65,424.82,420.74,423.63,78564239.0
2023-10-25 04:00:00,421.89,421.92,417.015,417.55,93911198.0
2023-10-26 04:00:00,416.45,417.325,411.6,412.55,115062041.0
2023-10-27 04:00:00,414.19,414.6,409.21,410.68,107367671.0
2023-10-30 04:00:00,413.56,416.68,408.91,415.59,86560987.0
2023-10-31 04:00:00,416.18,418.53,414.21,418.2,79631900.0
2023-11-01 04:00:00,419.2,423.5,418.6499,422.66,98068115.0
2023-11-02 04:00:00,426.58,430.915,426.56,430.76,94838909.0
2023-11-03 04:00:00,433.14,436.29,433.01,434.69,99620775.0
2023-11-06 05:00:00,435.47,436.1498,433.68,435.69,67216066.0
2023-11-07 05:00:00,435.69,437.585,434.51,436.93,64256114.0
2023-11-08 05:00:00,437.55,438.09,434.87,437.25,61731027.0
2023-11-09 05:00:00,438.43,438.47,433.4,433.84,83071417.0
2023-11-10 05:00:00,435.98,440.93,433.8335,440.61,89558054.0
2023-11-13 05:00:00,439.23,441.33,438.42,440.19,52192568.0
2023-11-14 05:00:00,446.32,450.06,446.09,448.73,97130503.0
2023-11-15 05:00:00,450.11,451.38,448.8,449.68,77327573.0
2023-11-16 05:00:00,449.22,450.56,448.12,450.23,66654468.0
2023-11-17 05:00:00,450.24,451.42,449.29,450.79,83193902.0
2023-11-20 05:00:00,450.53,455.125,450.52,454.26,69614633.0
2023-11-21 05:00:00,453.1842,454.131,451.9599,453.27,49244639.0
2023-11-22 05:00:00,454.98,456.38,453.8895,455.02,59446573.0
2023-11-24 05:00:00,455.07,455.5,454.73,455.3,29667375.0
2023-11-27 05:00:00,454.65,455.4901,454.0799,454.48,50412985.0
2023-11-28 05:00:00,454.08,456.27,453.5,454.93,62083811.0
2023-11-29 05:00:00,457.15,458.32,454.2,454.61,63140992.0
2023-11-30 05:00:00,455.48,456.76,453.34,456.4,79752700.0
2023-12-01 05:00:00,455.77,459.65,455.16,459.1,88983400.0
2023-12-04 05:00:00,455.6,459.1206,454.34,456.69,72430888.0
2023-12-05 05:00:00,455.26,457.59,454.87,456.6,69793469.0
2023-12-06 05:00:00,458.81,458.84,454.31,454.76,69124685.0
2023-12-07 05:00:00,456.91,458.9,456.29,458.23,66475446.0
2023-12-08 05:00:00,457.46,460.745,457.21,460.2,82769404.0
2023-12-11 05:00:00,459.69,462.17,459.47,461.99,64895247.0
2023-12-12 05:00:00,461.63,464.2,460.6,464.1,68327617.0
2023-12-13 05:00:00,464.49,470.7599,464.12,470.5,93221960.0
2023-12-14 05:00:00,472.5,473.73,469.25,472.01,118424368.0
2023-12-15 05:00:00,469.49,470.7,467.4263,469.33,141553673.0
2023-12-18 05:00:00,470.98,472.98,469.8929,471.97,70375285.0
2023-12-19 05:00:00,472.53,474.92,472.45,474.84,55261805.0
2023-12-20 05:00:00,473.96,475.895,467.82,468.26,102920959.0
2023-12-21 05:00:00,471.33,472.975,468.84,472.7,86136465.0
2023-12-22 05:00:00,473.86,475.38,471.7,473.65,67160419.0
2023-12-26 05:00:00,474.07,476.58,473.99,475.65,55386952.0
2023-12-27 05:00:00,475.44,476.66,474.89,476.51,67999311.0
2023-12-28 05:00:00,476.88,477.55,476.26,476.69,77158116.0
2023-12-29 05:00:00,476.49,477.03,473.3,475.31,122133149.0
